id,author_id,is_private,name,description
7c7557d8-7258-4a90-b27d-7c7be5ef1487,dfd1c752-9fda-4c9d-a0d2-0ba6f41ac59c,FALSE,Opela,Open-source stable knowledge base#eco-centric #full-range
94de0193-29c3-4d3a-88f6-19160933b164,5d04f9ee-9308-4005-99b7-5afe8c737973,FALSE,Home Ing,Horizontal uniform adapter #Public-key #algorithm #array
2ec053c2-a33d-4704-8d3a-6bdb4c6cf239,7209ee7b-f2e5-487f-8e0b-61f65528b5b2,FALSE,Ventosanzap,Right-sized intermediate product #Mandatory #leverage
643e4cdb-75bb-4833-a98f-83a6492fca26,3aeec5a1-ed93-4546-9157-b910915fc8ad,FALSE,Voltsillam,Seamless optimizing access#bandwidth-monitored
c6694c3e-724f-4d96-88a0-c44b80dcbad8,bb24a44d-b5cb-49b5-9667-e6877d67448b,FALSE,Greenlam,Face to face interactive hierarchy#task-force #Re-engineered
cccd1a77-666a-472f-9632-b5b35c77d3ea,83054250-41de-46b1-b80e-3383b3ecf05d,FALSE,Zathin,Ergonomic attitude-oriented strategy #Ameliorated #complexity #pricing structure
d309eab6-3864-4f0e-8329-34b5aec75581,9b91ce99-e3aa-40af-981e-954ec243b8ea,FALSE,Voyatouch,Fully-configurable fault-tolerant throughput #capability#logistical
83603a47-2494-4997-9068-a75ceb9072b9,5c717366-4baa-48fc-948c-c54c29cf3085,FALSE,Kanlam,Triple-buffered bifurcated parallelism#attitude #firmware #human-resource
e08b8eaa-4195-4776-8522-a676ed09ee8c,6bc9f318-4310-48de-86d8-6560da6f2bc0,FALSE,Temp,Intuitive intermediate website #Self-enabling #Reduced #Mandatory
3ffecc67-5e96-467d-a369-8460ecc7eed2,ad629d91-3e6b-4554-99a4-2c978a19d256,FALSE,Ronstring,Stand-alone neutral flexibility #Programmable
7647a2a8-7aad-4ea4-a779-c6b47a159e2e,e8344207-343e-4710-8392-60c8dddbd8c5,FALSE,Zamit,Operative intermediate definition #budgetary management #Digitized #contextually-based
47deb84e-6e6b-49c2-821d-a353f811f157,c3565a34-3ac9-4488-a7fb-7afab1c4a519,FALSE,Matsoft,Function-based bifurcated solution #empowering
3ad75aa6-3a64-4e9b-bc57-b859a9e097be,41e77bec-134e-4457-a00c-791392336db5,FALSE,Aerified,Quality-focused analyzing adapter#Advanced  #task-force #installation
88ba6454-d8c7-4994-a44d-d3f064308678,024d3886-7cf2-4136-a4e5-70d916e93477,FALSE,Zoolab,Quality-focused responsive circuit #next generation #challenge
e452ba7a-c292-4322-bf09-4ec1adf1e84b,6bc9f318-4310-48de-86d8-6560da6f2bc0,FALSE,Holdlamis,Reduced even-keeled monitoring #Down-sized #Operative
67cf6df2-9259-48b1-8488-2557070e54f2,c3837880-d9b8-493c-9d65-44f0aa9dba71,FALSE,Treeflex,Re-contextualized bandwidth-monitored attitude #moderator#Intuitive #Adaptive#superstructure
ed7a49af-96b9-485e-be8d-2e041a91615f,c3afe796-67da-4326-b1e2-dcb189295c78,FALSE,Tres-Zap,Open-architected empowering interface #Multi-channelled #concept #Customizable
758b861e-f260-4db7-8ee5-c19e7efe5ee1,7459511f-d7a8-4d03-8d2f-b43dc72532d0,FALSE,Holdlamis,Proactive 24 hour software #local
6fd2a9ff-d153-4947-9c99-85f236fc77a5,73e76481-a9fa-464f-9e58-5ba0c1754e4f,FALSE,Stim,Progressive multi-tasking product #architecture #next generation #project
6e5981bc-db87-41a3-935c-7d93e1121a62,436a3735-e680-4194-95ea-20f70f8f6963,FALSE,Biodex,Customizable even-keeled throughput #implementation #Extended #Graphic Interface
75dda5c3-8cbe-4618-b8ae-e997d14b42af,92f5d73f-1373-4db3-ab1d-3683aa58d989,FALSE,Zaam-Dox,Cloned didactic parallelism#encompassing #Up-sized
9edf338e-fa66-45d1-bc69-6437aee37fe5,aaac9dde-8fe6-4fb3-9af2-27e39a9509b5,FALSE,Alphazap,Horizontal fresh-thinking productivity #bottom-line#focus group #object-oriented
693de6a2-d8db-4758-bc1d-4ef770643173,b72df81e-8d16-4d0f-a031-6442c8d5a6ca,FALSE,Span,Synergized heuristic architecture#function #Enterprise-wide #fresh-thinking
175e1071-25af-433b-9cf2-14414ccfa347,5f778c68-4365-468f-b971-4ac6f686bb1a,FALSE,Bigtax,Focused content-based matrices #Customizable #upward-trending #Diverse
634ba771-7e6f-4092-abf1-f94044c6fa3b,ebf13656-ada7-43c5-a07c-2d8d8f62d607,FALSE,Toughjoyfax,Public-key needs-based installation #leverage#encompassing #Customer-focused #zero defect
2e7b4532-c50c-493e-b8c2-70ba7e2c0576,3ba0342c-dc31-4eeb-be3e-ff9737e8827f,FALSE,Sonsing,Ameliorated motivating superstructure #application#full-range #systematic
bc0d4139-37a2-4c1d-93ba-79c821ea5520,4484371e-256c-40d7-9747-e86902bd8a69,FALSE,Zontrax,Profound empowering strategy #strategy #Automated
b58fd326-8384-40d0-8daa-168e730abcee,9fee7679-7cf6-4b7f-8521-5a492eb1cc4a,FALSE,Tres-Zap,Enterprise-wide optimizing middleware #hub #Reverse-engineered
9068b8e5-77aa-4590-8db8-a5ff37a024de,2a9a5cc5-2972-4cfc-9999-4b42856d1b16,FALSE,Temp,Adaptive responsive paradigm#Quality-focused #instruction set
58207555-fbcf-48bc-b140-306688224500,3f912602-08ab-46c2-abfe-b76f8697ff05,FALSE,Mat Lam Tam,Focused content-based success #high-level #object-oriented
2dbaab3b-9016-4c72-9617-d7cc2d20593e,83054250-41de-46b1-b80e-3383b3ecf05d,FALSE,Otcom,Inverse needs-based artificial intelligence #Switchable #coherent
d971b42d-63f1-42cf-b24e-e7a86503e420,67c85986-e56f-4375-bb1b-1412240bc332,FALSE,Alphazap,Seamless 3rd generation utilisation#logistical #zero defect #zero defect
09389748-30b8-4ffa-b7c5-4ad42cdc89b8,994da51c-8da2-4b96-8bfb-6af881f76fdf,FALSE,Zamit,Multi-tiered leading edge utilisation #mobile #bottom-line #systemic
cf90430b-0f40-45b3-8ab2-68d7bc1c2d87,24df7549-148c-4f67-865b-84bbddeb3884,FALSE,Latlux,Operative impactful policy #parallelism#asymmetric#grid-enabled
f5e5e088-3a97-4add-b23f-b389f41101d2,38fcec5c-9545-449d-96db-cd939f3b9c01,FALSE,Zoolab,Synergized scalable local area network #intermediate #conglomeration
8e50e23f-98f8-46a7-ac4c-0202971348a6,bc265dce-1feb-4e0c-bf66-d141e1c76fec,FALSE,Domainer,Reduced content-based product #Innovative #motivating
525b7cdd-5867-4319-82dd-ccea8f4b75a6,040d0381-54a6-467a-a09d-175260877a9d,FALSE,Ventosanzap,Innovative discrete matrices #directional #open architecture#global
3f4be4f0-5362-4ef8-9a42-9be49b4d7d24,f0f4bedb-9227-4e9d-9d09-ece8f1dd2bef,FALSE,Domainer,Total fresh-thinking frame #Organic #user-facing #motivating #architecture
672d4613-1b22-4e4f-82c4-b9d7c40bd345,baa483d9-a856-480a-a3c9-54df321a89d6,FALSE,Aerified,Quality-focused responsive knowledge base#demand-driven#even-keeled#Profit-focused
1415c91c-8096-4a66-b6fb-c4caeb4806a7,1ae2dd29-7683-483d-bd60-756454db100b,FALSE,Subin,Progressive human-resource array #Stand-alone
4cbc4ac4-72c7-4654-a3f2-93632b98cfb9,68380b68-5972-408e-ba12-ffc8112518f4,FALSE,Flexidy,Ergonomic static architecture #Customer-focused #solution-oriented
80905679-f009-482c-b4d6-128913193ce3,15eaf3a4-406c-45dd-8e49-83c519ccfbf0,FALSE,Zathin,Automated reciprocal hierarchy #24 hour #neural-net
a3ae971a-39d7-4556-bfd3-47b2f3436cb8,b6911832-ca64-4176-bf37-8a23c2b5b9ea,FALSE,Prodder,Programmable regional firmware#discrete #Upgradable
d0daf286-7904-4610-a221-fcff51f061d4,72714577-7274-44cf-bcd5-7c1624a732a4,FALSE,Prodder,Business-focused 5th generation secured line #Multi-lateral
41a06fe5-7edd-4d9f-826b-27e7e219b0fd,50893f95-6eb0-4a7f-856c-f03f520b5f61,FALSE,Sonair,Re-engineered systematic intranet #Self-enabling#transitional #real-time
75f79c65-b3d9-46e0-9805-7cffb9f1090f,8be301d0-6a3e-404f-8d12-2260b16214e7,FALSE,Solarbreeze,Enhanced demand-driven toolset#multi-state#Multi-tiered #Devolved #application
e8b3ba12-3956-4f1c-a7f8-366736252f99,e688bbcb-c6d0-4ae4-a106-24f7e2f87c7a,FALSE,Redhold,Optional eco-centric circuit #content-based #high-level
be201ba8-e70f-4011-945d-b1da889088d0,20eb6278-ad4b-4420-b0fd-25052f93ea5c,FALSE,Fintone,Mandatory cohesive architecture #standardization #Configurable #Upgradable
60f6dddc-642d-42ae-b586-ee6eda61513d,56ff4f86-a347-405a-a152-1e104e3c5c67,FALSE,Viva,Customer-focused client-server capacity #benchmark #Ergonomic
52d29ba8-2223-4517-80cb-4c904bc53638,a8d9743a-640d-4ea0-b915-312cbf756f8b,FALSE,Temp,Stand-alone high-level function #heuristic #Up-sized
76d3e504-7e43-4ef5-be00-4c55c269c827,7784641f-48cc-41fc-ac2f-40cbaff7abea,FALSE,Hatity,Reactive dynamic algorithm #non-volatile #motivating #Balanced
dffbf14b-2a05-40aa-a829-7ae0cdf9be0c,236d59b5-8ba1-4cb9-9d5c-64e95285f5d9,FALSE,Flowdesk,Team-oriented grid-enabled conglomeration#hybrid#secured line #multi-tasking
a8426101-21ce-48d2-9993-e8a7f9b2da25,3b213d6a-eb92-4237-b362-c52625569761,FALSE,Vagram,Profit-focused intangible algorithm #superstructure
f01bfe68-77df-45ee-a35f-e830879780db,40ca78f7-316e-4f02-9fd0-4708db7559f1,FALSE,Greenlam,Front-line non-volatile hardware #Pre-emptive #Advanced
680fb4cf-62d9-4821-8f42-0b11aa4c8ddd,18845477-83ce-470d-aef7-ffc2e112b5e8,FALSE,Bitchip,Re-contextualized systematic benchmark #service-desk #Ergonomic
9909df67-0fbd-4943-b214-013e346f9eb1,f3784343-c473-4cf9-8d65-5d772be40f27,FALSE,Tin,Upgradable client-driven middleware #collaboration#impactful
30bcccbd-484b-42ef-a385-77e8f03d9653,53191811-9996-4d55-9d0b-03cf460a124b,FALSE,Tresom,Organized transitional internet solution #info-mediaries#regional#architecture
8ef01593-ca09-4fcc-bd28-efcd3f363d2b,b88eef65-da1d-41d3-af13-16b467a09d94,FALSE,Bitwolf,Realigned national contingency #even-keeled
5e967dd5-8887-4d50-8103-c0b75c10c5c5,1ece4f13-67b0-4669-a216-5ee5e25d689e,FALSE,It,Switchable mobile capability#Implemented
d9ab10b4-746c-4338-a5ac-4bfca130fada,413a6b40-01cd-4e39-b269-052d00b3de3c,FALSE,Tampflex,Persevering reciprocal access#function #task-force #challenge
f0952566-ca2e-4cac-aee1-5dc431d07000,7bb322c8-73e1-403c-94a5-7e2f95e161a0,FALSE,Quo Lux,Reverse-engineered system-worthy concept #content-based #Cross-platform
54d5fcfd-fb62-48e9-916f-4e47977e978e,634a0932-d1d5-46ac-9b91-6f539016931b,FALSE,Gembucket,Upgradable impactful initiative #parallelism #content-based
855e5194-d455-4762-a9c3-315100123e7b,6aaa79b9-5f09-4387-9c5b-8ad3e40b389d,FALSE,Ronstring,Front-line web-enabled focus group #optimal #Ergonomic #Total
b0cd2b1d-7ebe-481c-aed5-550b32756703,5583e430-30d4-45d0-bfae-8860bfd8ca31,FALSE,Viva,Multi-layered heuristic info-mediaries #framework #website #architecture
41e0db73-c42a-4a9a-97f6-d42a3a51a4d0,22bedcce-7e33-4450-bfc5-49ea210d7542,FALSE,Voyatouch,Progressive stable protocol#4th generation#Programmable
20d87a06-4a73-4d39-b507-42a7ff15d983,cc77825d-7e9c-4f94-8e6f-819a5fb92f9b,FALSE,Keylex,Operative grid-enabled infrastructure #Open-architected #Seamless
a9787f7f-31af-4c6a-9680-e6d0c5b8969c,d3db6b93-db1a-47df-8c69-76926ea4ee1b,FALSE,Transcof,Profit-focused reciprocal hardware #didactic #system engine
7e1b9ef9-160b-40b5-a68f-3b174e01cf9d,8ec824d7-e727-4934-b155-bc97758f193f,FALSE,Span,Automated leading edge approach #hybrid #coherent
de5c0b93-b359-421f-86e2-78d53e0b50be,994da51c-8da2-4b96-8bfb-6af881f76fdf,FALSE,Zoolab,Universal modular productivity #regional #reciprocal
c0666053-af08-48bf-8162-99b3a48d695d,d6eaea99-926b-4047-acef-1656ee78a762,FALSE,Lotstring,Future-proofed secondary protocol #instruction set #system engine #Synergized
d134ba41-ecf4-4f0b-a4c9-c33f3a233767,9f73eb1e-1acc-4fe0-bb55-e398b5a4bde4,FALSE,Holdlamis,Polarised asynchronous secured line #toolset
0dee5648-82c0-4ada-afe4-2cec3590d5f6,fef7fbbe-7695-4c8e-9629-74a9ba418534,FALSE,Y-Solowarm,Sharable holistic circuit#dynamic #initiative#monitoring
2096bc69-2b01-41da-b38c-e509562cce44,0b5fb97f-f589-402c-81ae-8c35c0c69a88,FALSE,Duobam,Open-architected intangible groupware #interface #exuding
afb7d50e-14a2-482b-8fca-ea0dcbdae8f2,a5f7cfde-845c-4121-b933-2293e6f76e0c,FALSE,Tin,Up-sized bi-directional encoding #content-based #demand-driven
90163d9a-cd05-4e87-8da4-f5a5fbc81ad5,6fb9d17e-846a-481d-b50c-53702990d3fd,FALSE,Sub-Ex,Synchronised value-added website#Operative #content-based #client-server
be8f9539-82da-4968-bfd1-9eac60bf82e4,7f77f964-62bc-40e9-a7b4-337a6bb16429,FALSE,Sonair,Organized bifurcated core #Organized #Progressive #tertiary
58d7f480-38cb-4c8e-bce8-ef7fe49aa766,87056ff1-a5d6-4464-bef2-7b9fdb7d7421,FALSE,Asoka,Progressive coherent Graphic Interface #Function-based #implementation
997d9fa8-8748-4ab7-a600-1bfd490dc60a,ccf144e6-2b39-410e-a7ee-8d5fd219a6ff,FALSE,Tampflex,Focused object-oriented project #middleware#Configurable
2c74fc75-cd4b-47de-b775-e40f186a9a00,2ce97a41-76c0-4324-beb6-0ba3efced65d,FALSE,Toughjoyfax,Public-key responsive algorithm #collaboration #tangible#mobile
c0de3132-406a-44a8-86ed-ace339dcef4e,24fe9eee-d51f-4112-ba97-05e4243de0e8,FALSE,Cookley,Synchronised contextually-based open system #Fully-configurable #Visionary #24 hour
9bb65075-61c2-43b5-b5e5-e9c5bb9e5157,f58ee092-b007-473c-a1aa-18718f94c24c,FALSE,Bytecard,Operative coherent moratorium #groupware #dedicated
3736c827-2f71-48e9-a779-ab9fe0ea3608,78d05934-c363-42e3-bf61-5e8d70345091,FALSE,Wrapsafe,Vision-oriented holistic application #firmware #website
a0ade47c-d93f-411e-9315-55f44ac19b84,349c6b00-5f72-4d5b-aa00-6ecbb44d0410,FALSE,Fix San,Open-source value-added toolset #Integrated #groupware#Profit-focused
fffa087d-c4cb-41ad-a7b2-49e4f61fc820,5a01ba84-260f-4d09-bd93-a17900870883,FALSE,It,Realigned disintermediate collaboration#projection #leverage
db0a1932-4768-469a-aa8a-71d006ca445f,024d3886-7cf2-4136-a4e5-70d916e93477,FALSE,Domainer,Future-proofed asynchronous support#collaboration #exuding#capacity
59d05f0a-1c14-40c1-a42f-10f296ab90a7,bdfffd00-279d-4d2c-b19f-ba0b5f3b48b0,FALSE,Lotstring,Intuitive grid-enabled success #Profit-focused#focus group #synergy
f7c31ead-966f-4a43-bb5f-ff5cec5e9929,0ba59115-323f-45f4-9ce6-bb46b94689a3,FALSE,Bamity,Cloned zero defect system engine #flexibility #Monitored
831d6cd2-f02e-422e-a4ce-7dd6157a6eba,939af9e5-587c-4a2c-a99c-6ad0fa5873f9,FALSE,Konklab,Operative value-added knowledge user #Up-sized #scalable #high-level
60deb222-0122-46de-bfb3-1d348829e30f,549b5f64-93c5-4302-a2bb-8f4c3ae0f31c,FALSE,Daltfresh,User-friendly real-time challenge#Sharable #service-desk #Digitized
69fc5e82-15b1-4eaf-9c28-99fb629934fd,4073a767-7a84-4e42-a63c-cbbce62cea64,FALSE,Sonair,Automated national contingency #directional #Virtual #Multi-layered
f8321307-4b3a-489a-886a-0d3366f5e811,5b7eef81-c811-4425-89b1-907391cc63ac,FALSE,Fix San,Multi-tiered national extranet #model #Fundamental
8bb5fec3-4713-4a44-80f4-f367dd9dce25,d98a4028-6be1-4ad8-99b6-a5fd94e6c94c,FALSE,Tres-Zap,Switchable solution-oriented array #next generation #Open-source
5071c5f0-e347-4fd2-bedf-824989275d65,f0e75cf1-05c4-40fe-8c1a-d0eb363d0536,FALSE,Y-find,Face to face hybrid policy#collaboration #Sharable
2c4c4d72-2e48-47fe-83e2-f6ddca8ba3d4,a1f3edb9-ae79-4a88-a796-f85ccf563ed6,FALSE,Matsoft,Automated incremental encryption #leverage #protocol
1a78045d-60b2-42dc-92dd-123ba257c24f,6fb9d17e-846a-481d-b50c-53702990d3fd,FALSE,Zaam-Dox,Focused next generation flexibility #Business-focused #Virtual
8fa58d45-6dc9-4d84-a2c6-bd83a093edb1,8630b781-818c-48c0-8635-c97096a80c1d,FALSE,Keylex,Open-source leading edge time-frame #disintermediate #methodology #Multi-layered
95d1b3f5-087d-46c4-8cf9-7b26b4aec6f3,e24d2371-5d8d-42aa-b4f2-783a16963f0f,FALSE,Greenlam,Fully-configurable explicit intranet #Monitored #leading edge
8bf68bfd-a85c-458b-a4d1-a1de265e82f1,7bb65604-73d1-42b9-a4e0-bec6bf1e03f2,FALSE,Zamit,Multi-layered static throughput #Expanded
ea678f6b-ab6c-464a-880a-77e1d952030c,cc0add01-8ec6-48bb-bfe7-5cddd7e84217,FALSE,Otcom,Monitored 5th generation framework #Multi-lateral #Programmable
afab3d27-7915-4838-bbdc-c3da26f589ae,a2884582-29db-4260-be64-1750ca47c2c9,FALSE,Subin,Organized radical circuit #Fundamental #radical #time-frame
f18dfdb8-198f-401e-aa20-a725996d53bd,6cb53178-0bce-42fd-979b-21563aa925d3,FALSE,It,Down-sized intermediate secured line #Seamless #intranet#full-range
bae1abe5-2fff-4bf4-a4d4-25b36f2412ab,b2192a44-fd3f-45a4-a0d1-32f20b02ccfa,FALSE,Y-Solowarm,Object-based discrete architecture #capability #process improvement #Universal
8aab50e9-f500-4388-95e6-a33c65864675,66773a30-142b-4dfa-930d-ca7f4dd81588,FALSE,Sonsing,Managed content-based intranet #Customer-focused#flexibility
6f05fb9b-2a5e-4792-8557-5ee810c573e6,6d95aa07-3e59-443a-b0b4-308898291db6,FALSE,Trippledex,Persistent explicit adapter#collaboration #discrete
86ba93a4-72db-4a5a-b833-c6fb5bdfe28e,efda019e-21c2-468b-8975-4b12669257cc,FALSE,Flowdesk,Visionary solution-oriented parallelism#open system#Reverse-engineered
814fc31a-2c34-4f41-9d09-4b3ef396ae55,368dd553-1c12-4c2f-b0e4-f092f61105dc,FALSE,Voltsillam,Multi-tiered intermediate hub #bifurcated #productivity #Object-based #Front-line
a57f1b14-016f-4b57-84e6-761c301887a5,ca23a33b-b253-4ea6-9ddd-f139acc806a0,FALSE,Subin,Synergized multimedia artificial intelligence #value-added #dedicated
856a5aab-c249-4048-94dd-a1d7b8291dfc,e036d290-7b3d-4b40-bbbd-f9ee037b35c6,FALSE,Treeflex,Enterprise-wide next generation installation#secondary #maximized
7ee791a4-9200-4edc-89a7-73010f79e7d4,0a1d95ee-f7f6-4558-beb1-2a4de83a980c,FALSE,It,Digitized client-driven archive #bifurcated #incremental #Extended
6519e44c-132e-415f-b323-6dc64e35a40a,6d9753ce-53fa-447d-a27b-8a23e37e8d1b,FALSE,Regrant,Switchable client-driven local area network #zero tolerance #protocol #Versatile
16e6bc58-0eb8-44df-8124-9c57df0ae2db,22d7870a-4c96-43ba-84e9-182d4e9c67d0,FALSE,Cardguard,Quality-focused zero tolerance algorithm #functionalities #open system #Proactive
d9dcd920-3764-429e-acdf-ac1f44b40aef,597355ac-760a-465f-b42e-821279ecb731,FALSE,Konklux,Extended exuding emulation #Adaptive
9550a1dd-c9a2-40e8-ae3e-d9e68f09a5ea,5b327de5-3a41-4aa8-b364-ee2eaf87dac8,FALSE,Span,Reverse-engineered local pricing structure #pricing structure #upward-trending#logistical
dbf907a0-2c84-41f9-8e1f-6b0aabbd61f3,0d9953c4-4230-4809-81a3-020436f57c66,FALSE,Stim,Multi-tiered actuating hub #pricing structure #solution
030c7d52-a088-4925-9390-04b8645a2a1c,c27b532a-6e69-4d9e-8fbe-873aeb60daea,FALSE,Zamit,Persistent didactic array #Team-oriented #Sharable
81c32708-5a03-4888-bdf9-7d91c6f5bbde,43bf0fd2-b5a5-420a-a05e-6a0ac3153ca0,FALSE,Ronstring,Ergonomic 6th generation projection #mobile#Upgradable #Reduced#algorithm
dfe2322a-0f17-476c-b4bb-3499ad71b21b,d2c0aaf8-7a89-4de7-9cf0-ee47388c4760,FALSE,Konklux,Public-key transitional benchmark #Streamlined #modular#Distributed #Compatible
0b14c6cf-adae-447b-9a04-3975c24b08fa,92f5d73f-1373-4db3-ab1d-3683aa58d989,FALSE,Holdlamis,User-centric object-oriented alliance #focus group#impactful  #radical
055ee1ec-0f62-4fd7-9863-085b0648d1d9,b48fa4cd-98b0-49f8-a848-859370ea23ef,FALSE,Flowdesk,Down-sized user-facing help-desk #groupware#Organized #moratorium
07eff2dc-be08-41d7-828f-631c39586d6c,9b91ce99-e3aa-40af-981e-954ec243b8ea,FALSE,Overhold,Assimilated foreground circuit #Enterprise-wide #internet solution
574ef41d-6151-4311-adbb-1fc8f035c9bd,42fc1317-c509-423b-b4f0-ee1bea252638,FALSE,Daltfresh,Enhanced directional attitude #implementation#access #paradigm
31770296-f5bb-4b7d-b32b-7430646e8271,16f5ea13-8cdd-4771-8451-d38103359f6b,FALSE,Flowdesk,Phased zero tolerance initiative#Innovative#Stand-alone
214a4801-7542-41cc-bb3b-3f528cb635d6,16f5ea13-8cdd-4771-8451-d38103359f6b,FALSE,Kanlam,Assimilated upward-trending hub #empowering #interactive#info-mediaries
ce963427-5666-47b5-b58e-b2c8b6eb1844,d092f4f6-f502-4f4e-ae66-147995c0f657,FALSE,Alpha,Inverse empowering middleware #demand-driven#empowering #access
03ac5b3e-fb17-4fee-a70b-9ce233ab8d13,e3ba6d54-c443-4a0c-b2a1-0e98b7e601fd,FALSE,Stim,Integrated heuristic circuit #didactic #Object-based #Up-sized
6c279dfb-bbac-434e-9369-c647dad486c7,a767594c-c2f0-4fa3-843a-2f79e33af12c,FALSE,Gembucket,Profound 4th generation software #optimal
9f9538b6-fd07-4381-82fa-068d9118d17d,1e8e5d4b-e433-414c-9e87-42f7b0eb8b28,FALSE,Trippledex,Fully-configurable discrete product #neutral#pricing structure #data-warehouse
2547c199-68a3-4d1c-a15c-a1fcc514e6d0,863a2ee4-37e2-452a-b381-d03e39db1591,FALSE,Konklux,Future-proofed grid-enabled productivity#Mandatory #neutral
758d1aa2-2c97-4440-97a7-38179584bda5,aec2336c-e886-4566-a54d-bddfc167043f,FALSE,Flexidy,Customizable mission-critical standardization #motivating
0d48e617-86d9-4d1a-8bee-f76d523b2724,37ce036b-7ff9-43fb-9c76-9cf70da9c700,FALSE,Konklux,Versatile static structure #access#incremental #ability
10c0056d-d133-42b6-871f-def87ddb0614,4c862c75-914b-418c-ada1-a27881f1bc98,FALSE,Redhold,Front-line coherent policy#object-oriented
2de6ec99-3b1c-4df6-8f29-1bd3511a45d2,ca0952ca-f178-475c-9805-318bbdc9237d,FALSE,Latlux,Operative high-level protocol#ability #leverage
43da5885-7102-4335-894f-caa57a0d3727,d06d1ccd-0e52-4df7-8a53-ba8e1db6f958,FALSE,Zaam-Dox,Persistent responsive matrix #Fundamental #moratorium #methodical
2f0cb443-de89-4646-9751-f284d35bee8d,577f8983-1dc2-4623-b802-734553556620,FALSE,Sonair,Configurable methodical capacity #holistic
d5407e5a-c4ce-4d2d-ad38-7ca59e722d6e,3f876ccd-e1d5-4926-bac8-d7d7db0b368e,FALSE,Job,Compatible exuding analyzer #web-enabled #encryption
2c1517e8-7e70-4a25-b4c5-fbf5e99ee144,bb6746e1-f2d8-427c-82dd-78fa2d07dac3,FALSE,Aerified,Multi-channelled tangible moratorium #value-added #Stand-alone
82c4acdc-0a9b-4582-98e0-a95ec9d455a1,831b0849-0166-4ed2-8653-ebc2d894061e,FALSE,Daltfresh,Horizontal maximized service-desk #national #internet solution
b75fbee6-e9b5-4a73-a04b-73393647fbbe,a9da453b-1541-4467-8979-9003f7f1604d,FALSE,Konklux,Intuitive didactic data-warehouse#archive #Robust #standardization
c5340063-b342-4d13-9536-669dfde6bb55,33aca52c-6da8-465f-8b70-05f65e19ab20,FALSE,Regrant,Business-focused motivating moderator #multi-state #knowledge user #solution
4b6c4c0a-3d44-4a9e-b3d1-e3f8001d1701,1774de03-cdf5-45ae-8469-a72031372fd8,FALSE,Pannier,Future-proofed secondary synergy #Face to face #Horizontal #Cross-group
d5b2466b-ddd3-4657-9e2a-7c2d80097022,1e1804d8-1c92-4601-9752-b75851bc1416,FALSE,Subin,Assimilated homogeneous Graphic Interface#Grass-roots
e7542061-c476-4245-a718-27c0b4ea50f7,a7f963d5-5718-4663-8c54-9f09bf949486,FALSE,Bytecard,Robust systemic support #system-worthy#time-frame#multimedia #leverage
bf289af4-1e10-49b2-aad6-0763dba8015d,24fe9eee-d51f-4112-ba97-05e4243de0e8,FALSE,Matsoft,Integrated responsive firmware #Fully-configurable #stable
4d8b22c3-d59b-4006-a32b-5ac74601cb39,7fc3f209-0955-4630-a9e8-03f8be52ac05,FALSE,Aerified,Grass-roots contextually-based parallelism#hybrid  #productivity
0e1481bd-6e08-4d63-925d-322a1b98f515,4379677f-86cc-47de-92ff-84691fc5bf93,FALSE,Prodder,Proactive motivating emulation #bottom-line #neutral #superstructure
a90871d2-edd7-432f-a733-9d0977410c23,c6a80e94-da8f-41ac-bd6a-eeefbfcac0d7,FALSE,Latlux,Profound web-enabled hardware#disintermediate#context-sensitive #monitoring
8d53defb-998e-45ac-9c2b-338247aca472,35aeb46a-7f56-49f8-8145-9327baf5cb7f,FALSE,Bigtax,User-centric dedicated interface #Synergized #contextually-based #24/7
f0121b25-7024-4b70-8b77-3b6ce2f4d620,6ca11029-2ce3-4198-8a68-b1db7ba5b6e7,FALSE,Aerified,Re-contextualized modular migration #Robust #info-mediaries #website
c0b9f821-08f0-4985-b04a-1924bc6a7203,ab8f6d9e-5a66-4731-a08b-05e61a3caa21,FALSE,Trippledex,Front-line modular implementation #Versatile #systemic
9e5e728b-fa9b-467e-873a-a5d8c3e0e459,5290291e-ceeb-4b6f-9280-e29a2ad577cb,FALSE,Bigtax,Balanced context-sensitive process improvement #uniform#optimizing
48cbb311-56f7-47bd-94b6-3a6c44aa06d8,35122d97-557c-4f43-bfdc-a0f56b65d654,FALSE,Trippledex,Right-sized motivating superstructure #Secured
951c8268-8b45-4129-9c4e-fa8c0a11f008,13a249c0-c12b-4f01-ac4c-375c9a1a85c9,FALSE,Otcom,Up-sized reciprocal intranet #attitude-oriented #Polarised #Visionary
5bfb8384-faf3-4a75-8e45-51f362deb2a2,d2cfac68-2932-43f8-a077-5747310ece94,FALSE,Holdlamis,Distributed heuristic artificial intelligence#Robust
4ba7d326-b4a9-476c-a623-92585ff79b73,0334cf00-a7d6-4e23-bf52-656659607672,FALSE,Otcom,Versatile fault-tolerant array #human-resource #Down-sized #moratorium#methodical
a28a0168-5d2f-44fc-917f-38e6026b6a01,a9a84827-5c04-4049-92c8-53b5d23fed00,FALSE,Bitchip,Re-engineered upward-trending superstructure#dedicated #reciprocal #focus group
693132a9-ae08-4e22-90b2-94a795b3bb2f,aae698f3-5cfe-41c1-81e3-b1978e3fe9ff,FALSE,Rank,Customizable methodical projection #6th generation #throughput #Balanced #Synergistic
2d2a1c9f-2e5c-413d-84ad-510fec399133,83054250-41de-46b1-b80e-3383b3ecf05d,FALSE,Home Ing,Multi-lateral client-server customer loyalty #protocol #incremental
